scraped_at,source_platform,jurisdiction_type,jurisdiction_name,law_number,year,title,url,local_path,keywords_matched,status,notes
2026-04-10T19:56:28.319904,municode_deep,Municipal,Brighton,CH9PUPEMOWE_ART9-32WE_S9-32-20UNCODIDEWE,2025,Sec. 9-32-20. - Unlawful concealment and display of deadly weapon.,https://library.municode.com/co/brighton/codes/municipal_code?nodeId=CH9PUPEMOWE_ART9-32WE_S9-32-20UNCODIDEWE,data/Policy_Data/Municipal/Brighton/2025_Municipal_Brighton_CH9PUPEMOWE_ART9-32WE_S9-32-20UNCODIDEWE.html,weapon,downloaded,
2026-04-10T19:56:30.025725,municode_deep,Municipal,Brighton,CH9PUPEMOWE_ART9-32WE_S9-32-40LAPOHAMOVE,2025,Sec. 9-32-40. - Lawful possession of a handgun in a motor vehicle.,https://library.municode.com/co/brighton/codes/municipal_code?nodeId=CH9PUPEMOWE_ART9-32WE_S9-32-40LAPOHAMOVE,data/Policy_Data/Municipal/Brighton/2025_Municipal_Brighton_CH9PUPEMOWE_ART9-32WE_S9-32-40LAPOHAMOVE.html,handgun,downloaded,
2026-04-10T19:56:31.666176,municode_deep,Municipal,Brighton,CH9PUPEMOWE_ART9-32WE_S9-32-50POLOFIOTHAMOVE,2025,"Sec. 9-32-50. - Possession of a loaded firearm, other than a handgun, in a motor vehicle.",https://library.municode.com/co/brighton/codes/municipal_code?nodeId=CH9PUPEMOWE_ART9-32WE_S9-32-50POLOFIOTHAMOVE,data/Policy_Data/Municipal/Brighton/2025_Municipal_Brighton_CH9PUPEMOWE_ART9-32WE_S9-32-50POLOFIOTHAMOVE.html,firearm; handgun,downloaded,
2026-04-10T19:56:33.284269,municode_deep,Municipal,Brighton,CH9PUPEMOWE_ART9-32WE_S9-32-60FIPRPR,2025,Sec. 9-32-60. - Firearms on private property.,https://library.municode.com/co/brighton/codes/municipal_code?nodeId=CH9PUPEMOWE_ART9-32WE_S9-32-60FIPRPR,data/Policy_Data/Municipal/Brighton/2025_Municipal_Brighton_CH9PUPEMOWE_ART9-32WE_S9-32-60FIPRPR.html,firearm; firearms,downloaded,
2026-04-10T19:56:34.954363,municode_deep,Municipal,Brighton,CH9PUPEMOWE_ART9-32WE_S9-32-70FIPRUPPUFA,2025,Sec. 9-32-70. - Firearms prohibited in or upon public facilities.,https://library.municode.com/co/brighton/codes/municipal_code?nodeId=CH9PUPEMOWE_ART9-32WE_S9-32-70FIPRUPPUFA,data/Policy_Data/Municipal/Brighton/2025_Municipal_Brighton_CH9PUPEMOWE_ART9-32WE_S9-32-70FIPRUPPUFA.html,firearm; firearms,downloaded,
2026-04-10T19:56:36.570561,municode_deep,Municipal,Brighton,CH9PUPEMOWE_ART9-32WE_S9-32-90DICOWE,2025,Sec. 9-32-90. - Disposition of confiscated weapons.,https://library.municode.com/co/brighton/codes/municipal_code?nodeId=CH9PUPEMOWE_ART9-32WE_S9-32-90DICOWE,data/Policy_Data/Municipal/Brighton/2025_Municipal_Brighton_CH9PUPEMOWE_ART9-32WE_S9-32-90DICOWE.html,weapon,downloaded,
2026-04-10T19:56:38.185843,municode_deep,Municipal,Brighton,CH5BULIREOC_ART5-36SEGU_S5-36-70FI,2025,Sec. 5-36-70. - Firearms.,https://library.municode.com/co/brighton/codes/municipal_code?nodeId=CH5BULIREOC_ART5-36SEGU_S5-36-70FI,data/Policy_Data/Municipal/Brighton/2025_Municipal_Brighton_CH5BULIREOC_ART5-36SEGU_S5-36-70FI.html,firearm; firearms,downloaded,
2026-04-10T19:56:39.793565,municode_deep,Municipal,Brighton,CH2ADPE_ART2-20ABUNPEPR_S2-20-100FI,2025,Sec. 2-20-100. - Firearms.,https://library.municode.com/co/brighton/codes/municipal_code?nodeId=CH2ADPE_ART2-20ABUNPEPR_S2-20-100FI,data/Policy_Data/Municipal/Brighton/2025_Municipal_Brighton_CH2ADPE_ART2-20ABUNPEPR_S2-20-100FI.html,firearm; firearms,downloaded,
2026-04-10T20:20:04.531889,municode_deep,Municipal,Brush,CD_ORD_CH10GEOF_ART7WE,2025,ARTICLE 7 - Weapons,https://library.municode.com/co/brush/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART7WE,data/Policy_Data/Municipal/Brush/2025_Municipal_Brush_CD_ORD_CH10GEOF_ART7WE.html,weapon,downloaded,
2026-04-10T20:20:06.205153,municode_deep,Municipal,Brush,CD_ORD_CH10GEOF_ART7WE_S10-7-20CACOWEFO,2025,Sec. 10-7-20. - Carrying concealed weapon; forfeiture.,https://library.municode.com/co/brush/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART7WE_S10-7-20CACOWEFO,data/Policy_Data/Municipal/Brush/2025_Municipal_Brush_CD_ORD_CH10GEOF_ART7WE_S10-7-20CACOWEFO.html,concealed weapon; weapon,downloaded,
2026-04-10T20:20:07.876192,municode_deep,Municipal,Brush,CD_ORD_CH10GEOF_ART7WE_S10-7-30FIOTCO,2025,Sec. 10-7-30. - Firearms and other combustibles.,https://library.municode.com/co/brush/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART7WE_S10-7-30FIOTCO,data/Policy_Data/Municipal/Brush/2025_Municipal_Brush_CD_ORD_CH10GEOF_ART7WE_S10-7-30FIOTCO.html,firearm; firearms,downloaded,
2026-04-10T20:20:09.511522,municode_deep,Municipal,Brush,CD_ORD_CH10GEOF_ART7WE_S10-7-40DICOCOWE,2025,Sec. 10-7-40. - Disposition of confiscated concealed weapons.,https://library.municode.com/co/brush/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART7WE_S10-7-40DICOCOWE,data/Policy_Data/Municipal/Brush/2025_Municipal_Brush_CD_ORD_CH10GEOF_ART7WE_S10-7-40DICOCOWE.html,concealed weapon; weapon,downloaded,
2026-04-10T20:20:11.173006,municode_deep,Municipal,Brush,CD_ORD_CH10GEOF_ART7WE_S10-7-50PRUSWE,2025,Sec. 10-7-50. - Prohibited use of weapons.,https://library.municode.com/co/brush/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART7WE_S10-7-50PRUSWE,data/Policy_Data/Municipal/Brush/2025_Municipal_Brush_CD_ORD_CH10GEOF_ART7WE_S10-7-50PRUSWE.html,weapon,downloaded,
2026-04-10T20:20:12.807929,municode_deep,Municipal,Brush,CD_ORD_CH10GEOF_ART7WE_S10-7-60SEWEINPE,2025,Sec. 10-7-60. - Selling weapons to intoxicated persons.,https://library.municode.com/co/brush/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART7WE_S10-7-60SEWEINPE,data/Policy_Data/Municipal/Brush/2025_Municipal_Brush_CD_ORD_CH10GEOF_ART7WE_S10-7-60SEWEINPE.html,weapon,downloaded,
2026-04-10T20:50:44.975227,municode_deep,Municipal,Buena Vista,CH10GEOF_ARTXOFREWE,2025,ARTICLE X - Offenses Relating to Weapons,https://library.municode.com/co/buena_vista/codes/municipal_code?nodeId=CH10GEOF_ARTXOFREWE,data/Policy_Data/Municipal/Buena_Vista/2025_Municipal_Buena_Vista_CH10GEOF_ARTXOFREWE.html,weapon,downloaded,
2026-04-10T20:50:46.617360,municode_deep,Municipal,Buena Vista,CH10GEOF_ARTXOFREWE_S10-231CODEWE,2025,Sec. 10-231. - Concealing deadly weapons.,https://library.municode.com/co/buena_vista/codes/municipal_code?nodeId=CH10GEOF_ARTXOFREWE_S10-231CODEWE,data/Policy_Data/Municipal/Buena_Vista/2025_Municipal_Buena_Vista_CH10GEOF_ARTXOFREWE_S10-231CODEWE.html,weapon,downloaded,
2026-04-10T20:50:48.223564,municode_deep,Municipal,Buena Vista,CH10GEOF_ARTXOFREWE_S10-232DIFI,2025,Sec. 10-232. - Discharging firearms.,https://library.municode.com/co/buena_vista/codes/municipal_code?nodeId=CH10GEOF_ARTXOFREWE_S10-232DIFI,data/Policy_Data/Municipal/Buena_Vista/2025_Municipal_Buena_Vista_CH10GEOF_ARTXOFREWE_S10-232DIFI.html,firearm; firearms,downloaded,
2026-04-10T20:50:49.871469,municode_deep,Municipal,Buena Vista,CH10GEOF_ARTXOFREWE_S10-233DIDEWE,2025,Sec. 10-233. - Displaying deadly weapons.,https://library.municode.com/co/buena_vista/codes/municipal_code?nodeId=CH10GEOF_ARTXOFREWE_S10-233DIDEWE,data/Policy_Data/Municipal/Buena_Vista/2025_Municipal_Buena_Vista_CH10GEOF_ARTXOFREWE_S10-233DIDEWE.html,weapon,downloaded,
2026-04-10T20:50:51.475954,municode_deep,Municipal,Buena Vista,CH10GEOF_ARTXOFREWE_S10-234CODEILWE,2025,Sec. 10-234. - Confiscation of deadly or illegal weapons.,https://library.municode.com/co/buena_vista/codes/municipal_code?nodeId=CH10GEOF_ARTXOFREWE_S10-234CODEILWE,data/Policy_Data/Municipal/Buena_Vista/2025_Municipal_Buena_Vista_CH10GEOF_ARTXOFREWE_S10-234CODEILWE.html,weapon,downloaded,
2026-04-10T20:50:53.081152,municode_deep,Municipal,Buena Vista,CH10GEOF_ARTXOFREWE_S10-235CAWEWHLIISSO,2025,Sec. 10-235. - Carrying weapons where liquor is sold.,https://library.municode.com/co/buena_vista/codes/municipal_code?nodeId=CH10GEOF_ARTXOFREWE_S10-235CAWEWHLIISSO,data/Policy_Data/Municipal/Buena_Vista/2025_Municipal_Buena_Vista_CH10GEOF_ARTXOFREWE_S10-235CAWEWHLIISSO.html,weapon,downloaded,
2026-04-10T21:12:20.869174,municode_deep,Municipal,Burlington,TIT9CRPUPEMOWE_CH9.16WE,2025,Chapter 9.16 - WEAPONS,https://library.municode.com/co/burlington/codes/code_of_ordinances?nodeId=TIT9CRPUPEMOWE_CH9.16WE,data/Policy_Data/Municipal/Burlington/2025_Municipal_Burlington_TIT9CRPUPEMOWE_CH9.16WE.html,weapon,downloaded,
2026-04-10T21:12:22.512291,municode_deep,Municipal,Burlington,TIT9CRPUPEMOWE_CH9.30LOSTCOABPR_9.30.110FI,2025,9.30.110 - Firearms.,https://library.municode.com/co/burlington/codes/code_of_ordinances?nodeId=TIT9CRPUPEMOWE_CH9.30LOSTCOABPR_9.30.110FI,data/Policy_Data/Municipal/Burlington/2025_Municipal_Burlington_TIT9CRPUPEMOWE_CH9.30LOSTCOABPR_9.30.110FI.html,firearm; firearms,downloaded,
2026-04-10T21:12:26.110734,municode_deep,Municipal,Burlington,TIT9CRPUPEMOWE_CH9.16WE_9.16.010CACOWE,2025,9.16.010 - Carrying concealed weapons.,https://library.municode.com/co/burlington/codes/code_of_ordinances?nodeId=TIT9CRPUPEMOWE_CH9.16WE_9.16.010CACOWE,data/Policy_Data/Municipal/Burlington/2025_Municipal_Burlington_TIT9CRPUPEMOWE_CH9.16WE_9.16.010CACOWE.html,concealed weapon; weapon,downloaded,
2026-04-10T21:12:28.379293,municode_deep,Municipal,Burlington,TIT9CRPUPEMOWE_CH9.16WE_9.16.020DIFI,2025,9.16.020 - Discharge of firearms.,https://library.municode.com/co/burlington/codes/code_of_ordinances?nodeId=TIT9CRPUPEMOWE_CH9.16WE_9.16.020DIFI,data/Policy_Data/Municipal/Burlington/2025_Municipal_Burlington_TIT9CRPUPEMOWE_CH9.16WE_9.16.020DIFI.html,firearm; firearms,downloaded,
2026-04-10T21:12:30.015723,municode_deep,Municipal,Burlington,TIT5BUTALIRE_CH5.06ARSEGU_5.06.140REFI,2025,5.06.140 - Registration of firearms.,https://library.municode.com/co/burlington/codes/code_of_ordinances?nodeId=TIT5BUTALIRE_CH5.06ARSEGU_5.06.140REFI,data/Policy_Data/Municipal/Burlington/2025_Municipal_Burlington_TIT5BUTALIRE_CH5.06ARSEGU_5.06.140REFI.html,firearm; firearms,downloaded,
2026-04-10T21:46:52.530601,municode_deep,Municipal,Canon City,TIT9PUPEMOWE_DIVVIIIWE,2025,DIVISION VIII. - WEAPONS,https://library.municode.com/co/canon_city/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_DIVVIIIWE,data/Policy_Data/Municipal/Canon_City/2025_Municipal_Canon_City_TIT9PUPEMOWE_DIVVIIIWE.html,weapon,downloaded,
2026-04-10T21:46:54.166944,municode_deep,Municipal,Canon City,TIT9PUPEMOWE_DIVIXFIEXRE_CH9.58FIEX_S9.58.060FIEX,2025,Sec. 9.58.060. - Firearms and explosives.,https://library.municode.com/co/canon_city/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_DIVIXFIEXRE_CH9.58FIEX_S9.58.060FIEX,data/Policy_Data/Municipal/Canon_City/2025_Municipal_Canon_City_TIT9PUPEMOWE_DIVIXFIEXRE_CH9.58FIEX_S9.58.060FIEX.html,firearm; firearms,downloaded,
2026-04-10T21:46:55.806615,municode_deep,Municipal,Canon City,TIT9PUPEMOWE_DIVVIIIWE_CH9.52FI,2025,CHAPTER 9.52 - FIREARMS,https://library.municode.com/co/canon_city/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_DIVVIIIWE_CH9.52FI,data/Policy_Data/Municipal/Canon_City/2025_Municipal_Canon_City_TIT9PUPEMOWE_DIVVIIIWE_CH9.52FI.html,firearm; firearms,downloaded,
2026-04-10T21:46:57.410105,municode_deep,Municipal,Canon City,TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE,2025,CHAPTER 9.56 - DISCHARGING WEAPONS,https://library.municode.com/co/canon_city/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE,data/Policy_Data/Municipal/Canon_City/2025_Municipal_Canon_City_TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE.html,weapon,downloaded,
2026-04-10T21:46:59.022326,municode_deep,Municipal,Canon City,TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE_S9.56.010DIFIAIRIIS,2025,Sec. 9.56.010. - Discharging firearms and air rifles—Misdemeanor.,https://library.municode.com/co/canon_city/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE_S9.56.010DIFIAIRIIS,data/Policy_Data/Municipal/Canon_City/2025_Municipal_Canon_City_TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE_S9.56.010DIFIAIRIIS.html,firearm; firearms; rifle,downloaded,
2026-04-10T21:47:00.633531,municode_deep,Municipal,Canon City,TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE_S9.56.015EXFI,2025,Sec. 9.56.015. - Exceptions for firearms.,https://library.municode.com/co/canon_city/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE_S9.56.015EXFI,data/Policy_Data/Municipal/Canon_City/2025_Municipal_Canon_City_TIT9PUPEMOWE_DIVVIIIWE_CH9.56DIWE_S9.56.015EXFI.html,firearm; firearms,downloaded,
2026-04-10T21:47:02.269016,municode_deep,Municipal,Canon City,TIT9PUPEMOWE_DIVVIIIWE_CH9.52FI_S9.52.010CAFICEBU,2025,Sec. 9.52.010. - Carrying firearms in certain buildings,https://library.municode.com/co/canon_city/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_DIVVIIIWE_CH9.52FI_S9.52.010CAFICEBU,data/Policy_Data/Municipal/Canon_City/2025_Municipal_Canon_City_TIT9PUPEMOWE_DIVVIIIWE_CH9.52FI_S9.52.010CAFICEBU.html,firearm; firearms,downloaded,
2026-04-10T21:47:03.889396,municode_deep,Municipal,Canon City,TIT9PUPEMOWE_DIVVOFAGPR_CH9.44PUPA_S9.44.095ADPRCOFIFIEXOTINDE,2025,"Sec. 9.44.095. - Additional prohibitions concerning fireworks, firearms, explosives and other incendiary devices.",https://library.municode.com/co/canon_city/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_DIVVOFAGPR_CH9.44PUPA_S9.44.095ADPRCOFIFIEXOTINDE,data/Policy_Data/Municipal/Canon_City/2025_Municipal_Canon_City_TIT9PUPEMOWE_DIVVOFAGPR_CH9.44PUPA_S9.44.095ADPRCOFIFIEXOTINDE.html,firearm; firearms,downloaded,
2026-04-10T22:15:32.383014,municode_deep,Municipal,Carbondale,CD_ORD_CH10GEOF_ART8WE,2025,ARTICLE 8 - Weapons,https://library.municode.com/co/carbondale/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART8WE,data/Policy_Data/Municipal/Carbondale/2025_Municipal_Carbondale_CD_ORD_CH10GEOF_ART8WE.html,weapon,downloaded,
2026-04-10T22:15:33.993627,municode_deep,Municipal,Carbondale,CD_ORD_CH10GEOF_ART8WE_S10-8-20CACOWEFO,2025,Sec. 10-8-20. - Carrying concealed weapon; forfeiture.,https://library.municode.com/co/carbondale/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART8WE_S10-8-20CACOWEFO,data/Policy_Data/Municipal/Carbondale/2025_Municipal_Carbondale_CD_ORD_CH10GEOF_ART8WE_S10-8-20CACOWEFO.html,concealed weapon; weapon,downloaded,
2026-04-10T22:15:35.606082,municode_deep,Municipal,Carbondale,CD_ORD_CH10GEOF_ART8WE_S10-8-30DICOCOWE,2025,Sec. 10-8-30. - Disposition of confiscated concealed weapons.,https://library.municode.com/co/carbondale/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART8WE_S10-8-30DICOCOWE,data/Policy_Data/Municipal/Carbondale/2025_Municipal_Carbondale_CD_ORD_CH10GEOF_ART8WE_S10-8-30DICOCOWE.html,concealed weapon; weapon,downloaded,
2026-04-10T22:15:37.226821,municode_deep,Municipal,Carbondale,CD_ORD_CH10GEOF_ART8WE_S10-8-40PRUSWE,2025,Sec. 10-8-40. - Prohibited use of weapons.,https://library.municode.com/co/carbondale/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART8WE_S10-8-40PRUSWE,data/Policy_Data/Municipal/Carbondale/2025_Municipal_Carbondale_CD_ORD_CH10GEOF_ART8WE_S10-8-40PRUSWE.html,weapon,downloaded,
2026-04-10T22:15:38.862820,municode_deep,Municipal,Carbondale,CD_ORD_CH10GEOF_ART8WE_S10-8-50SEWEINPEMI,2025,Sec. 10-8-50. - Selling weapons to intoxicated person or minor.,https://library.municode.com/co/carbondale/codes/municipal_code?nodeId=CD_ORD_CH10GEOF_ART8WE_S10-8-50SEWEINPEMI,data/Policy_Data/Municipal/Carbondale/2025_Municipal_Carbondale_CD_ORD_CH10GEOF_ART8WE_S10-8-50SEWEINPEMI.html,weapon,downloaded,
2026-04-10T23:11:45.764428,municode_deep,Municipal,Castle Rock,TIT9PUPEMOWE_CH9.04OFAGPUPE_ARTIIMIDE_9.04.160DIWE,2025,9.04.160 - Discharging weapons.,https://library.municode.com/co/castle_rock/codes/municipal_code?nodeId=TIT9PUPEMOWE_CH9.04OFAGPUPE_ARTIIMIDE_9.04.160DIWE,data/Policy_Data/Municipal/Castle_Rock/2025_Municipal_Castle_Rock_TIT9PUPEMOWE_CH9.04OFAGPUPE_ARTIIMIDE_9.04.160DIWE.html,weapon,downloaded,
2026-04-10T23:11:47.421063,municode_deep,Municipal,Castle Rock,TIT9PUPEMOWE_CH9.04OFAGPUPE_ARTIIMIDE_9.04.170FODEWE,2025,9.04.170 - Forfeiture of deadly weapons.,https://library.municode.com/co/castle_rock/codes/municipal_code?nodeId=TIT9PUPEMOWE_CH9.04OFAGPUPE_ARTIIMIDE_9.04.170FODEWE,data/Policy_Data/Municipal/Castle_Rock/2025_Municipal_Castle_Rock_TIT9PUPEMOWE_CH9.04OFAGPUPE_ARTIIMIDE_9.04.170FODEWE.html,weapon,downloaded,
2026-04-10T23:11:49.050840,municode_deep,Municipal,Castle Rock,TIT1GEPR_CH1.10OTLARE_1.10.020CAFITOHA,2025,1.10.020 - Carrying of a firearm in Town Hall.,https://library.municode.com/co/castle_rock/codes/municipal_code?nodeId=TIT1GEPR_CH1.10OTLARE_1.10.020CAFITOHA,data/Policy_Data/Municipal/Castle_Rock/2025_Municipal_Castle_Rock_TIT1GEPR_CH1.10OTLARE_1.10.020CAFITOHA.html,firearm,downloaded,
2026-04-10T23:35:16.655349,municode_deep,Municipal,Centennial,CEMUCO_CH10GEOF_ART9WE,2025,ARTICLE 9 - Weapons,https://library.municode.com/co/centennial/codes/municipal_code?nodeId=CEMUCO_CH10GEOF_ART9WE,data/Policy_Data/Municipal/Centennial/2025_Municipal_Centennial_CEMUCO_CH10GEOF_ART9WE.html,weapon,downloaded,
2026-04-10T23:35:18.333264,municode_deep,Municipal,Centennial,CEMUCO_CH10GEOF_ART9WE_S10-9-20PRUSWE,2025,Sec. 10-9-20. - Prohibited use of weapons.,https://library.municode.com/co/centennial/codes/municipal_code?nodeId=CEMUCO_CH10GEOF_ART9WE_S10-9-20PRUSWE,data/Policy_Data/Municipal/Centennial/2025_Municipal_Centennial_CEMUCO_CH10GEOF_ART9WE_S10-9-20PRUSWE.html,weapon,downloaded,
2026-04-11T00:17:52.675018,municode_deep,Municipal,Central City,CH10GEOF_ARTVIIIWE,2025,ARTICLE VIII - Weapons,https://library.municode.com/co/central_city/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE,data/Policy_Data/Municipal/Central_City/2025_Municipal_Central_City_CH10GEOF_ARTVIIIWE.html,weapon,downloaded,
2026-04-11T00:17:55.111153,municode_deep,Municipal,Central City,CH10GEOF_ARTVIIIWE_S10-8-50POILWE,2025,Sec. 10-8-50. - Possessing an illegal weapon.,https://library.municode.com/co/central_city/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-50POILWE,data/Policy_Data/Municipal/Central_City/2025_Municipal_Central_City_CH10GEOF_ARTVIIIWE_S10-8-50POILWE.html,weapon,downloaded,
2026-04-11T00:17:56.771713,municode_deep,Municipal,Central City,CH10GEOF_ARTVIIIWE_S10-8-70PODEWE,2025,Sec. 10-8-70. - Possession of a defaced weapon.,https://library.municode.com/co/central_city/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-70PODEWE,data/Policy_Data/Municipal/Central_City/2025_Municipal_Central_City_CH10GEOF_ARTVIIIWE_S10-8-70PODEWE.html,weapon,downloaded,
2026-04-11T00:17:58.399041,municode_deep,Municipal,Central City,CH10GEOF_ARTVIIIWE_S10-8-110POLOFIMOVE,2025,Sec. 10-8-110. - Possession of a loaded firearm in a motor vehicle.,https://library.municode.com/co/central_city/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-110POLOFIMOVE,data/Policy_Data/Municipal/Central_City/2025_Municipal_Central_City_CH10GEOF_ARTVIIIWE_S10-8-110POLOFIMOVE.html,firearm,downloaded,
2026-04-11T00:18:00.052323,municode_deep,Municipal,Central City,CH10GEOF_ARTVIIIWE_S10-8-120POFIJU,2025,Sec. 10-8-120. - Possession of firearms by juvenile.,https://library.municode.com/co/central_city/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-120POFIJU,data/Policy_Data/Municipal/Central_City/2025_Municipal_Central_City_CH10GEOF_ARTVIIIWE_S10-8-120POFIJU.html,firearm; firearms,downloaded,
2026-04-11T00:18:01.785764,municode_deep,Municipal,Central City,CH6BULIRE_ARTIIIGUSE_S6-3-70FI,2025,Sec. 6-3-70. - Firearms.,https://library.municode.com/co/central_city/codes/municipal_code?nodeId=CH6BULIRE_ARTIIIGUSE_S6-3-70FI,data/Policy_Data/Municipal/Central_City/2025_Municipal_Central_City_CH6BULIRE_ARTIIIGUSE_S6-3-70FI.html,firearm; firearms,downloaded,
2026-04-11T00:39:33.131464,municode_deep,Municipal,Cherry Hills Village,CH10GEOF_ARTVIIIWE,2025,ARTICLE VIII - Weapons,https://library.municode.com/co/cherry_hills_village/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE,data/Policy_Data/Municipal/Cherry_Hills_Village/2025_Municipal_Cherry_Hills_Village_CH10GEOF_ARTVIIIWE.html,weapon,downloaded,
2026-04-11T00:39:34.761290,municode_deep,Municipal,Cherry Hills Village,CH10GEOF_ARTVIIIWE_S10-8-20CACOWE,2025,Sec. 10-8-20. - Carrying concealed weapon.,https://library.municode.com/co/cherry_hills_village/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-20CACOWE,data/Policy_Data/Municipal/Cherry_Hills_Village/2025_Municipal_Cherry_Hills_Village_CH10GEOF_ARTVIIIWE_S10-8-20CACOWE.html,concealed weapon; weapon,downloaded,
2026-04-11T00:39:36.418500,municode_deep,Municipal,Cherry Hills Village,CH10GEOF_ARTVIIIWE_S10-8-30DICOCOWE,2025,Sec. 10-8-30. - Disposition of confiscated concealed weapons.,https://library.municode.com/co/cherry_hills_village/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-30DICOCOWE,data/Policy_Data/Municipal/Cherry_Hills_Village/2025_Municipal_Cherry_Hills_Village_CH10GEOF_ARTVIIIWE_S10-8-30DICOCOWE.html,concealed weapon; weapon,downloaded,
2026-04-11T00:39:38.083867,municode_deep,Municipal,Cherry Hills Village,CH10GEOF_ARTVIIIWE_S10-8-40DIFIPR,2025,Sec. 10-8-40. - Discharging firearms prohibited.,https://library.municode.com/co/cherry_hills_village/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-40DIFIPR,data/Policy_Data/Municipal/Cherry_Hills_Village/2025_Municipal_Cherry_Hills_Village_CH10GEOF_ARTVIIIWE_S10-8-40DIFIPR.html,firearm; firearms,downloaded,
2026-04-11T00:39:39.752920,municode_deep,Municipal,Cherry Hills Village,CH10GEOF_ARTVIIIWE_S10-8-50PRUSWE,2025,Sec. 10-8-50. - Prohibited use of weapons.,https://library.municode.com/co/cherry_hills_village/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-50PRUSWE,data/Policy_Data/Municipal/Cherry_Hills_Village/2025_Municipal_Cherry_Hills_Village_CH10GEOF_ARTVIIIWE_S10-8-50PRUSWE.html,weapon,downloaded,
2026-04-11T00:39:41.388472,municode_deep,Municipal,Cherry Hills Village,CH10GEOF_ARTVIIIWE_S10-8-60SEWEINPE,2025,Sec. 10-8-60. - Selling weapons to intoxicated persons.,https://library.municode.com/co/cherry_hills_village/codes/municipal_code?nodeId=CH10GEOF_ARTVIIIWE_S10-8-60SEWEINPE,data/Policy_Data/Municipal/Cherry_Hills_Village/2025_Municipal_Cherry_Hills_Village_CH10GEOF_ARTVIIIWE_S10-8-60SEWEINPE.html,weapon,downloaded,
2026-04-11T00:39:43.005723,municode_deep,Municipal,Cherry Hills Village,CH1GEPR_ARTVIIDIUNPR_S1-7-120DIWECO,2025,Sec. 1-7-120. - Disposition of weapons and contraband.,https://library.municode.com/co/cherry_hills_village/codes/municipal_code?nodeId=CH1GEPR_ARTVIIDIUNPR_S1-7-120DIWECO,data/Policy_Data/Municipal/Cherry_Hills_Village/2025_Municipal_Cherry_Hills_Village_CH1GEPR_ARTVIIDIUNPR_S1-7-120DIWECO.html,weapon,downloaded,
2026-04-11T00:52:26.873815,municode_deep,Municipal,"Coal Creek, Fremont County",CH38UT_ART38.12IDTHPRPR_38.12.050IDREREFL,2025,38.12.050 - Identification Of Relevant Red Flags,https://library.municode.com/co/coal_creek_fremont_county/codes/code_of_ordinances?nodeId=CH38UT_ART38.12IDTHPRPR_38.12.050IDREREFL,"data/Policy_Data/Municipal/Coal_Creek,_Fremont_County/2025_Municipal_Coal_Creek,_Fremont_County_CH38UT_ART38.12IDTHPRPR_38.12.050IDREREFL.html",red flag,downloaded,
2026-04-11T00:52:28.517879,municode_deep,Municipal,"Coal Creek, Fremont County",CH38UT_ART38.12IDTHPRPR_38.12.060DEREFL,2025,38.12.060 - Detection Of Red Flags,https://library.municode.com/co/coal_creek_fremont_county/codes/code_of_ordinances?nodeId=CH38UT_ART38.12IDTHPRPR_38.12.060DEREFL,"data/Policy_Data/Municipal/Coal_Creek,_Fremont_County/2025_Municipal_Coal_Creek,_Fremont_County_CH38UT_ART38.12IDTHPRPR_38.12.060DEREFL.html",red flag,downloaded,
